name|Price|Raiting|Votes|5|3|Pointer Device|Web Camera|Included Software|HDD Capacity|Keyboard|Brand|Audio I/O Channels|Sales Package|Ideal For|RAID Configurations|
[]|['18']|['Rs. 68,550                ']|['3']|['4.2']|['Sony VAIO Pro 13 P1321WSN/B Ultrabook (4th Gen Ci5/ 4GB/ 128GB SSD/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 36,050                ']|['1']|['4']|['Dell Vostro 2520 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['19']|['Rs. 43,350                ']|['10']|['3.8']|['Dell Inspiron 3437 Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8/ 1 GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['9']|['Rs. 46,000                ']|['3']|['3.1']|['Dell Inspiron 14R 5421 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 36,450                ']|['3']|['4']|['HP Pavilion 15-N261TX Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['12']|['Rs. 114,000                ']|['5']|['4.4']|['Apple ME866HN/A Macbook Pro Intel Core i5  -  13.3 inch, 500 GB HDD, 8 GB DDR3, Mac OS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 43,990                ']|['5']|['3.3']|['Sony VAIO Fit 15E SVF15318SNB Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['29']|['Rs. 35,990                ']|['17']|['4.3']|['Lenovo Essential G500s (59-383016) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 22,300                ']|['3']|['5']|['HP 15-d010TU Notebook (4th Gen CDC/ 2GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['46']|['Rs. 39,100                ']|['22']|['4.3']|['Lenovo Ideapad S510p (59-411351) Laptop (4th Gen Ci3/ 8GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 32,700                ']|['0']|['3.5']|['Dell Inspiron 14 3421 Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['15']|['Rs. 42,000                ']|['9']|['3.5']|['Lenovo Ideapad Flex 14 (59-395516) Laptop (4th Gen Ci3/ 4GB/ 500GB 8GB SSD/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 21,290                ']|['1']|['4.3']|['Lenovo Essential G500 (59-403742) Laptop (3rd Gen PDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['21']|['Rs. 39,590                ']|['7']|['4.3']|['Dell Vostro 3560 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Linux/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|['Rs. 33,210                ']|['5']|['4']|['HP Pavilion 15-n213TU Laptop (4th Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['21']|['Rs. 28,590                ']|['9']|['3.8']|['HP 431 Laptop (2nd Gen Ci3/ 2GB/ 500GB/ DOS/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['38']|['Rs. 36,900                ']|['17']|['4.8']|['Dell Inspiron 15 3521 Laptop (3rd Gen PDC/ 4GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 47,975                ']|['3']|['4.2']|['Lenovo Thinkpad L Series Laptop (3rd Gen Ci5/ 6 GB/ 500GB/ Dos)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 39,650                ']|['2']|['4.6']|['Dell Inspiron 14 3421 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['177']|['Rs. 59,240                ']|['87']|['4.4']|['Lenovo Ideapad Y500 (59-379647) Laptop (3rd Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['36']|['Rs. 32,567                ']|['15']|['4.2']|['Dell Vostro 2420 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Ooops! Something went wrong.']|
[]|['7']|['Rs. 24,450                ']|['3']|['3.9']|['HP E1Q79PA Laptop (PDC 3rd Gen/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['10']|['Rs. 55,000                ']|['6']|['3.1']|['Dell Inspiron 3542 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (3542781TB2S1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['19']|['Rs. 35,050                ']|['8']|['4.5']|['HP Pavilion 15-n206TX Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 31,100                ']|['1']|['3.7']|['Fujitsu Lifebook A544 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Free DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['12']|['Rs. 30,790                ']|['5']|['3.8']|['HP Pavilion 15-n006AX Laptop (APU Quad Core A4/ 4GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 67,090                ']|['1']|['4.3']|['Dell Inspiron 14 7437 Laptop (4th Gen Ci5/ 6GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['42']|['Rs. 44,000                ']|['18']|['4']|['Dell Inspiron 3537 Laptop (4th Gen Ci5/ 6GB/ 750GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['24']|['Rs. 48,900                ']|['13']|['4.5']|['HP Pavilion 15-n203TX Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['13']|['Rs. 65,260                ']|['5']|['4.7']|['Dell Inspiron 15 7537 Laptop (4th Gen Ci5/ 6GB/ 500GB/ Win8/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['40']|['Rs. 36,000                ']|['25']|['4']|['Lenovo Essential G510 (59-398343) Laptop (4th Gen Ci5/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['25']|['Rs. 32,990                ']|['15']|['3.2']|['Sony VAIO Fit 14E F14212SN/W Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 24,340                ']|[]|[]|['Dell Vostro 3445 Notebook (APU Quad Core A4/ 2GB/ 500GB/ Ubuntu)']|
[]|['1']|['Rs. 28,480                ']|['1']|['5']|['Dell Vostro 3445 Notebook (APU Quad Core A6/ 4GB/ 500GB/ Ubuntu/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['29']|['Rs. 33,200                ']|['8']|['3.4']|['HP 450 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['14']|['Rs. 26,070                ']|['6']|['4.4']|['Asus X201E-KX042D Netbook (3rd Gen Ci3/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 44,180                ']|['0']|['2.4']|['Dell Inspiron 14 3442 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ Touch/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 40,390                ']|['2']|['3.5']|['Acer Aspire V V5-472P Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch) (NX.MAVSI.005)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['94']|['Rs. 38,990                ']|['50']|['4.3']|['HP Pavilion 15-e026AX Laptop (APU Quad Core A10/ 8GB/ 1TB/ DOS/ 1.5GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['24']|['Rs. 38,596                ']|['10']|['4.6']|['Dell Vostro 3560 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Linux)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 31,860                ']|[]|[]|['Dell Vostro 3445 Notebook (APU Quad Core A6/ 4GB/ 500GB/ Win8.1/ 2GB Graph)']|
[]|['5']|['Rs. 44,600                ']|['3']|['2']|['HP 4441S Probook (3rd Gen Ci3/ 4GB/ 750GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['13']|['Rs. 35,900                ']|['5']|['4.3']|['Sony VAIO Fit 15E F15212SN/W Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['80']|['Rs. 29,990                ']|['38']|['4.4']|['Dell Vostro 2420 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['11']|['Rs. 40,799                ']|['3']|['3.9']|['Sony VAIO Fit 15E F15215SN/B Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 21,250                ']|[]|[]|['Acer Aspire E3 Others  -  11.6 inch, 500 GB HDD, 2 GB DDR3, Windows 8 Laptop']|
[]|['29']|['Rs. 36,360                ']|['12']|['3.8']|['Lenovo Essential G400s (59-383636) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 24,800                ']|[]|[]|['Dell Vostro 3445 Notebook (APU Quad Core A4/ 2GB/ 500GB/ Win8.1)']|
[]|['8']|['Rs. 32,999                ']|['4']|['4.4']|['Toshiba Satellite S50-A I2010 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ No OS/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 25,200                ']|['1']|['5']|['Lenovo B490(59-382575) B Pentium Dual Core  -  14 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['24']|['Rs. 42,000                ']|['11']|['3.7']|['Asus S56CA-XX056H Ultrabook (3rd Gen Ci5/ 4GB/ 750GB 24GB SSD/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['11']|['Rs. 19,000                ']|['3']|['3.7']|['Acer Aspire V5-123 Netbook (APU Dual Core/ 2GB/ 500GB/ Linux) (NX.MFQSI.003)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['21']|['Rs. 22,890                ']|['9']|['3.7']|['HP 455 Laptop (APU Dual Core/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 31,500                ']|['0']|['4']|['Acer Aspire V5-572 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Linux) (NX.M9YSI.010)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['44']|['Rs. 35,739                ']|['28']|['4.2']|['Lenovo Essential G500 (59-370358) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['10']|['Rs. 28,900                ']|['2']|['4.3']|['Dell Vostro 2520 Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Linux)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 24,200                ']|['4']|['4']|['Lenovo Essential G500 (59-380722) Laptop (3rd Gen PDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 77,290                ']|['0']|['3.3']|['Dell Inspiron 14 7437 Laptop (4th Gen Ci7/ 8GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['28']|['Rs. 34,250                ']|['14']|['3.9']|['Lenovo Ideapad S210 T (59-379334) Netbook (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 30,900                ']|['0']|['5']|['Dell Vostro 2520 Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 33,634                ']|['0']|['4']|['HP 4440s Probook Intel Core i3  -  14.1 inch, 750 GB HDD, 4 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 26,800                ']|['5']|['2.1']|['Lenovo Ideapad S210 T (59-379242) Netbook (3rd Gen PDC/ 2GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['10']|['Rs. 43,690                ']|['5']|['3.9']|['Lenovo Ideapad Z510 (59-387057) Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|['Rs. 39,200                ']|['3']|['3.4']|['Acer Aspire E1-572 Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8) (NX.M8ESI.003)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 22,900                ']|['0']|['2']|['Toshiba C50-A E0010 Satellite Pentium Dual Core  -  15.6 inch, 500 GB HDD, 2 GB DDR3, Windows 8 Netbook']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 37,834                ']|['1']|['4.3']|['Toshiba Satellite S50-A X2010 Laptop (4th Gen Ci5/ 4GB/ 500GB/ No OS/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['41']|['Rs. 41,250                ']|['19']|['4.4']|['Asus X550LC-XX039D Laptop (4th Gen Ci5/ 4GB/ 750GB/ DOS/2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['9']|['Rs. 24,900                ']|['8']|['4.6']|['Toshiba Satellite C50D-A 40010 Laptop (APU Quad Core A4/ 4GB/ 500GB/ No OS/ 512MB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|[]|['0']|['2']|['HP 15-r035TU Notebook (1st Gen CDC/ 4GB/ 500GB/ Free DOS) (J6L68PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['27']|['Rs. 44,090                ']|['8']|['3.6']|['Dell Inspiron 14 3421 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['23']|['Rs. 51,750                ']|['11']|['3.8']|['Dell Inspiron 15R Laptop (4th Gen Ci5/ 6GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 55,070                ']|['0']|['3']|['Asus S400CA-CA165H Ultrabook (3rd Gen Ci7/ 4GB/ 500GB/ Win8/ Touch) (90NB0051-M04730)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['18']|['Rs. 95,000                ']|['2']|['3.5']|['Lenovo Ideapad Yoga 13 (59-369606) Ultrabook (3rd Gen Ci7/ 8GB/ 256GB SSD/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['82']|['Rs. 34,500                ']|['34']|['4.3']|['Asus F202E-CT148H VivoBook (3rd Gen Ci3/ 4GB/ 500GB/ Win8/Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 44,762                ']|['2']|['4.5']|['Toshiba Satellite C50-A X3110 Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['30']|['Rs. 56,990                ']|['13']|['4.7']|['Samsung NP550P5C-S06IN Laptop (3rd Gen Ci5/ 6GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['37']|['Rs. 41,301                ']|['17']|['4.4']|['HP Pavilion 15-n004TX Laptop (4th Gen Ci5/ 4GB/ 500GB/Ubuntu/1 GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['16']|['Rs. 104,800                ']|['6']|['4.4']|['HP Envy Leap Motion Touchsmart SE 17-J102TX Laptop (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 4GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 23,500                ']|['3']|['4.5']|['Asus F200CA-KX071H F Pentium Dual Core  -  11.6 inch, 500 GB HDD, 2 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['46']|['Rs. 49,500                ']|['10']|['4.6']|['Samsung NP550P5C-S04IN Laptop (3rd Gen Ci5/ 6GB/ 1 TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['23']|['Rs. 41,250                ']|['13']|['4.3']|['Lenovo Essential G510 (59-382843) Laptop (4th Gen Ci5/ 4GB/ 500GB/ DOS/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 26,490                ']|['3']|['2.7']|['HP 14-Q003TU Chromebook (4th Gen CDC/ 4GB/ 16GB SSD/ Chrome OS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['19']|['Rs. 37,289                ']|['8']|['4.3']|['HP Pavilion 15-n019TU Laptop (3rd Gen Ci3/ 4GB/ 1TB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 34,450                ']|['0']|['1']|['Asus F200CA-CT192H F Intel Core i3  -  11.6 Inch, 500 GB HDD, 4 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['25']|['Rs. 19,800                ']|['11']|['4.2']|['Asus X201E-KX178D Netbook (CDC/ 2GB/ 500GB/DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 42,090                ']|['1']|['4']|['Sony VAIO Fit 14E F14216SN/B Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['27']|['Rs. 39,966                ']|['10']|['4.2']|['Dell Vostro 2420 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 43,999                ']|['5']|['4.2']|['Dell Inspiron 15R 5521 Laptop (3rd Gen Ci5/ 6GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['9']|['Rs. 53,900                ']|['6']|['3.7']|['Dell Inspiron 15 3537 Laptop (4th Gen Ci5/ 6GB/ 750GB/ Win8/ 2GB Graph/Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 56,880                ']|[]|[]|['Dell 3440 Latitude Intel Core i5  -  14 inch, 500 GB HDD, 4 GB DDR3, Windows 8 Laptop']|
[]|['2']|['Rs. 38,905                ']|['1']|['5']|['HP Pavilion Touchsmart 15-n201TU Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['53']|['Rs. 42,990                ']|['25']|['4.4']|['Lenovo Ideapad Z500 (59-380480) Laptop (3rd Gen Ci5/ 4GB/ 1TB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['23']|['Rs. 45,490                ']|['11']|['4']|['Dell Inspiron 5521 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Ubuntu/ 2 GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['1']|['Rs. 58,500                ']|['1']|['4']|['HP Envy TouchSmart TS 4-1245TU Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['152']|['Rs. 64,575                ']|['62']|['4.7']|['Samsung NP550P5C-S05IN Laptop (3rd Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 38,990                ']|['0']|['3.7']|['Dell Inspiron 14R Series Intel Core i5  -  14 inch, 750 GB HDD, 4 GB DDR3, Linux/Ubuntu Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['27']|['Rs. 42,850                ']|['16']|['3.8']|['HP Pavilion 15-n007AX Laptop (APU Quad Core A10/ 8GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 30,000                ']|['2']|['4.8']|['HP Pavilion 15-n214TU Laptop (4th Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['10']|['Rs. 39,000                ']|['3']|['4.9']|['Lenovo Ideapad Z580 (59-333651) Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win7 HB)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 21,099                ']|['1']|['5']|['Asus X550CA-XX258D Laptop (CDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|['Rs. 36,100                ']|['2']|['3.6']|['Lenovo Essential G580 (59-358310) Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 40,900                ']|['3']|['2.8']|['Acer Aspire E1-571G Laptop (3rd Gen Corei5/ 4GB/ 500GB/ Win8/ 2GB Graph) (NX.M7CSI.004)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['104']|['Rs. 45,779                ']|['42']|['4.5']|['HP Pavilion 15-E016TX Laptop (3rd Gen Ci5/ 4GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 62,990                ']|['3']|['4.3']|['Sony VAIO Fit 14 F14A15SN/B Laptop (3rd Gen Ci5/ 4GB/ 750GB/ Win8/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['250']|['Rs. 22,010                ']|['111']|['4.2']|['Acer Gateway NE56R Laptop (2nd Gen PDC/ 2GB/ 500GB/ Linux) (NX.Y1USI.010)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['32']|['Rs. 57,000                ']|['12']|['4']|['Lenovo Ideapad Yoga 13 (59-369597) Ultrabook (3rd Gen Ci5/ 4GB/ 128GB SSD/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 31,200                ']|['3']|['4.8']|['Lenovo Essential G510 (59-398431) Laptop (4th Gen Ci3/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['29']|['Rs. 26,380                ']|['14']|['3.9']|['Lenovo Essential G505 (59-387133) Laptop (APU Dual Core/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 24,750                ']|['0']|['3']|['Toshiba Satellite B40-A P0010 Laptop (3rd Gen PDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['9']|['Rs. 18,990                ']|['6']|['3.2']|['Asus X55U SX111D X Others  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|[]|[]|[]|['Dell Vostro 3560 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1) (356034500iB1)']|
